id,name,year,api_pitch_group,team_name,bat_side_formatted,miss_distance,flawed_percent,perfect_percent,tied_up_percent,avg_x_tied_up,centered_percent,flailed_percent,avg_x_flail,early_percent,avg_y_early,on_time_percent,late_percent,avg_y_late,n_swings,whiff_rate,competitive_percent,over_percent,avg_z_over,lined_up_percent,under_percent,avg_z_under,window_start,window_end,window_num
669394,Jake Burger,2023,CU,Marlins,R,6.953844197,0.13333333333333333,0.26666666666666666,0.06666666666666667,-7.6610707275364085,0.6666666666666666,0.26666666666666666,11.002586754841841,0.5666666666666667,11.995777308274743,0.4,0.03333333333333333,-8.8576240550517,30,0.3,0.9333333333333333,0.23333333333333334,-6.572591959211911,0.7,0.06666666666666667,2.913218158459654,2023-08-12,2023-08-25,20
691023,Jordan Walker,2023,CU,Cardinals,R,3.160309454,0.1,0.16666666666666666,0.1,-4.6788319493621335,0.5333333333333333,0.36666666666666664,11.345722616248633,0.36666666666666664,13.008408827740347,0.6,0.03333333333333333,-7.754694523881733,30,0.4,0.9333333333333333,0.13333333333333333,-2.5852529042203836,0.7,0.16666666666666666,2.675051687868426,2023-08-12,2023-08-25,20
672820,Lenyn Sosa,2023,FF,White Sox,R,1.016448187,0.16666666666666666,0.3333333333333333,0.03333333333333333,-5.007324746118066,0.6,0.36666666666666664,7.074375034964,0,,0.5333333333333333,0.4666666666666667,-11.207919137927432,30,0.26666666666666666,0.8333333333333334,0,,0.5666666666666667,0.43333333333333335,3.656318508986402,2023-08-12,2023-08-25,20
676475,Alec Burleson,2023,FF,Cardinals,L,1.44831806,0.06666666666666667,0.13333333333333333,0.13333333333333333,-7.283549909238019,0.7,0.16666666666666666,5.3307429752731785,0.03333333333333333,11.813150261140144,0.6,0.36666666666666664,-10.0695201445653,30,0.26666666666666666,0.9,0.03333333333333333,-4.064810286389966,0.4,0.5666666666666667,3.280815043308133,2023-08-12,2023-08-25,20
643565,Mike Tauchman,2023,FF,Cubs,L,0.952427208,0.06666666666666667,0.16666666666666666,0,,0.7666666666666667,0.23333333333333334,7.401832700885212,0,,0.5666666666666667,0.43333333333333335,-10.751631492966803,30,0.3333333333333333,0.9333333333333333,0,,0.26666666666666666,0.7333333333333333,3.2978773463083697,2023-08-12,2023-08-25,20
676369,Nelson Velázquez,2023,FF,Royals,R,1.179118776,0.03333333333333333,0.4,0.06666666666666667,-5.7894133066432545,0.7,0.23333333333333334,5.850828703477183,0.06666666666666667,11.63279180334743,0.9,0.03333333333333333,-12.113970061280538,30,0.2,0.9333333333333333,0.06666666666666667,-3.2798995818235612,0.7666666666666667,0.16666666666666666,2.6823049629295026,2023-08-12,2023-08-25,20
657557,Paul DeJong,2023,FF,zMLB,R,2.322888974,0.13333333333333333,0.16666666666666666,0.16666666666666666,-12.564678319805243,0.6666666666666666,0.16666666666666666,7.5025591657005934,0.03333333333333333,9.51554604709241,0.6666666666666666,0.3,-10.652561420173406,30,0.43333333333333335,0.9,0.1,-6.086322139334974,0.4,0.5,3.63539971751404,2023-08-12,2023-08-25,20
641933,Tyler O'Neill,2023,FF,Cardinals,R,1.666382804,0.03333333333333333,0.2,0.13333333333333333,-5.477083636107637,0.6,0.26666666666666666,6.967968961237458,0.03333333333333333,11.60340616730727,0.5666666666666667,0.4,-10.463084252551015,30,0.13333333333333333,0.9333333333333333,0.03333333333333333,-2.7032638503762723,0.5666666666666667,0.4,3.0695842683997885,2023-08-12,2023-08-25,20
641680,Jonah Heim,2023,FF,Rangers,L,1.137079237,0.06666666666666667,0.16666666666666666,0,,0.8666666666666667,0.13333333333333333,5.73245868518928,0,,0.5666666666666667,0.43333333333333335,-12.134227634173827,30,0.43333333333333335,0.7333333333333333,0,,0.3333333333333333,0.6666666666666666,3.568580333500687,2023-08-12,2023-08-25,20
592206,Nick Castellanos,2023,CU,Phillies,R,4.409996382,0.16666666666666666,0.13333333333333333,0,,0.5,0.5,18.69078277636352,0.6,14.03921403855295,0.4,0,,30,0.5,0.8333333333333334,0.3333333333333333,-3.671890994752594,0.5333333333333333,0.13333333333333333,3.6161257389628236,2023-08-12,2023-08-25,20
553869,Elias Díaz,2023,FF,Rockies,R,0.426873552,0,0.2,0.2,-6.588180558499715,0.6666666666666666,0.13333333333333333,5.663019492386149,0,,0.6,0.4,-9.983405918042347,30,0.2,0.8333333333333334,0,,0.5333333333333333,0.4666666666666667,2.6839349647350232,2023-08-12,2023-08-25,20
500743,Miguel Rojas,2023,FF,Dodgers,R,1.41943518,0,0.36666666666666664,0.13333333333333333,-5.274367998455288,0.6666666666666666,0.2,7.314243005465188,0.13333333333333333,9.330258507059963,0.7333333333333333,0.13333333333333333,-12.990664960042912,30,0.1,0.9666666666666667,0.06666666666666667,-2.4573331667027576,0.8666666666666667,0.06666666666666667,2.093532773602766,2023-08-12,2023-08-25,20
670032,Nicky Lopez,2023,FF,Braves,L,1.250883096,0.03333333333333333,0.26666666666666666,0,,0.7666666666666667,0.23333333333333334,7.256656892839741,0.03333333333333333,8.354467026645978,0.7666666666666667,0.2,-8.577466332961345,30,0.23333333333333334,0.8333333333333334,0.1,-3.1480152048988135,0.6,0.3,3.03098327640283,2023-08-12,2023-08-25,20
668804,Bryan Reynolds,2023,CH,Pirates,S,3.098534729,0.1,0.2,0,,0.26666666666666666,0.7333333333333333,8.588244566688392,0.4666666666666667,13.683805100837175,0.5,0.03333333333333333,-13.26397412160623,30,0.5,0.9333333333333333,0.13333333333333333,-2.498553302798326,0.8,0.06666666666666667,2.8537161430540054,2023-08-12,2023-08-25,20
571771,Enrique Hernández,2023,CU,Dodgers,R,3.495384619,0.03333333333333333,0.23333333333333334,0.03333333333333333,-4.293873984432896,0.6,0.36666666666666664,9.132429831171574,0.5333333333333333,12.412635299534646,0.4666666666666667,0,,30,0.3,0.8333333333333334,0.2,-3.5240725110873026,0.7,0.1,2.5388532554054626,2023-08-12,2023-08-25,20
672386,Alejandro Kirk,2023,FF,Blue Jays,R,0.1,0,0.3333333333333333,0.03333333333333333,-4.138997723063799,0.8,0.16666666666666666,5.8711190457677755,0.03333333333333333,8.255331855582442,0.7,0.26666666666666666,-9.965003645318236,30,0.03333333333333333,0.9333333333333333,0.03333333333333333,-2.495156670783007,0.6666666666666666,0.3,2.5041893726096083,2023-08-12,2023-08-25,20
691023,Jordan Walker,2023,FF,Cardinals,R,1.088511486,0.034482758620689655,0.1724137931034483,0.20689655172413793,-6.4065652086973515,0.7931034482758621,0,,0.034482758620689655,11.563225716485865,0.7931034482758621,0.1724137931034483,-9.419502468796736,29,0.1724137931034483,0.896551724137931,0.06896551724137931,-2.7016029030626423,0.6551724137931034,0.27586206896551724,2.533534291676382,2023-08-12,2023-08-25,20
672478,Jordan Diaz,2023,CU,Athletics,R,3.931696249,0.20689655172413793,0.06896551724137931,0,,0.41379310344827586,0.5862068965517241,9.16573515657168,0.5862068965517241,12.2046933966983,0.3448275862068966,0.06896551724137931,-8.24553427918664,29,0.5172413793103449,0.9310344827586207,0.4482758620689655,-4.062685546029823,0.5172413793103449,0.034482758620689655,3.0301016793422955,2023-08-12,2023-08-25,20
666624,Christopher Morel,2023,CU,Cubs,R,3.322561305,0.27586206896551724,0.034482758620689655,0.10344827586206896,-4.8943833377815364,0.4482758620689655,0.4482758620689655,9.278460914272394,0.4827586206896552,12.167988955880032,0.4827586206896552,0.034482758620689655,-8.048246585690194,29,0.5517241379310345,0.8275862068965517,0.5172413793103449,-3.488950859520656,0.41379310344827586,0.06896551724137931,3.2442460665988664,2023-08-12,2023-08-25,20
605137,Josh Bell,2023,FF,Marlins,S,0.78738774,0.034482758620689655,0.1724137931034483,0.034482758620689655,-7.284279535882291,0.7241379310344828,0.2413793103448276,6.71290955655657,0,,0.4827586206896552,0.5172413793103449,-10.339492466257441,29,0.20689655172413793,0.8620689655172413,0,,0.4827586206896552,0.5172413793103449,2.9787299358342683,2023-08-12,2023-08-25,20
502671,Paul Goldschmidt,2023,CU,Cardinals,R,1.907507641,0,0.20689655172413793,0,,0.7241379310344828,0.27586206896551724,7.418198809560477,0.1724137931034483,13.058488207432536,0.6896551724137931,0.13793103448275862,-9.43971349238803,29,0.3448275862068966,0.8275862068965517,0.13793103448275862,-2.693846336951848,0.7586206896551724,0.10344827586206896,2.6091016510338756,2023-08-12,2023-08-25,20
571448,Nolan Arenado,2023,CU,Cardinals,R,1.882088325,0.034482758620689655,0.20689655172413793,0,,0.6896551724137931,0.3103448275862069,8.44970483518608,0.4482758620689655,11.401855157513701,0.4827586206896552,0.06896551724137931,-13.4763161154697,29,0.27586206896551724,0.8620689655172413,0.13793103448275862,-2.6257158185725107,0.6896551724137931,0.1724137931034483,2.694475630447833,2023-08-12,2023-08-25,20
677649,Ezequiel Duran,2023,CU,Rangers,R,6.256145568,0.1724137931034483,0.10344827586206896,0,,0.5862068965517241,0.41379310344827586,11.967140752296634,0.5172413793103449,13.95515954220533,0.4482758620689655,0.034482758620689655,-8.782371905599199,29,0.3448275862068966,0.9310344827586207,0.20689655172413793,-4.431284021904669,0.6206896551724138,0.1724137931034483,2.5077840329860503,2023-08-12,2023-08-25,20
408234,Miguel Cabrera,2023,FF,Tigers,R,3.143618736,0.034482758620689655,0.27586206896551724,0,,0.5172413793103449,0.4827586206896552,6.98884653543566,0.1724137931034483,10.570449673809252,0.6896551724137931,0.13793103448275862,-8.00702895836132,29,0.13793103448275862,0.9655172413793104,0.034482758620689655,-2.9738712443422153,0.7586206896551724,0.20689655172413793,2.5791122949786054,2023-08-12,2023-08-25,20
642708,Amed Rosario,2023,FF,Dodgers,R,1.036661536,0.034482758620689655,0.3448275862068966,0.034482758620689655,-6.099490025902135,0.7931034482758621,0.1724137931034483,6.40768899745914,0.13793103448275862,8.854312926827308,0.6551724137931034,0.20689655172413793,-11.076124506826254,29,0.13793103448275862,0.896551724137931,0.06896551724137931,-3.3241301724658276,0.6551724137931034,0.27586206896551724,2.9110122642892113,2023-08-12,2023-08-25,20
681481,Kerry Carpenter,2023,CU,Tigers,L,2.299216293,0.06896551724137931,0.2413793103448276,0.06896551724137931,-6.021734530922972,0.7586206896551724,0.1724137931034483,6.8537277039527815,0.3448275862068966,11.751957265622483,0.5862068965517241,0.06896551724137931,-10.330075484649225,29,0.27586206896551724,0.9655172413793104,0.3793103448275862,-3.657204815286803,0.5517241379310345,0.06896551724137931,2.9715254644685745,2023-08-12,2023-08-25,20
493329,Yuli Gurriel,2023,FF,Marlins,R,1.030468494,0,0.27586206896551724,0.06896551724137931,-5.960226303617187,0.896551724137931,0.034482758620689655,6.463502522817038,0.034482758620689655,8.313840296141258,0.7586206896551724,0.20689655172413793,-11.028164623434057,29,0.2413793103448276,0.896551724137931,0.06896551724137931,-3.4622020962216196,0.5862068965517241,0.3448275862068966,2.9965087338303977,2023-08-12,2023-08-25,20
672275,Patrick Bailey,2023,FF,Giants,S,0.676215077,0.10344827586206896,0.2413793103448276,0.034482758620689655,-7.100041722006985,0.6206896551724138,0.3448275862068966,6.383837252708917,0,,0.6206896551724138,0.3793103448275862,-10.845100199401232,29,0.3103448275862069,0.9310344827586207,0,,0.5172413793103449,0.4827586206896552,3.3672190371079456,2023-08-12,2023-08-25,20
643396,Isiah Kiner-Falefa,2023,FF,Yankees,R,1.138439173,0.034482758620689655,0.20689655172413793,0.10344827586206896,-6.134299867633154,0.7241379310344828,0.1724137931034483,6.631459774861522,0.034482758620689655,7.004858046535837,0.5862068965517241,0.3793103448275862,-10.258505607611184,29,0.27586206896551724,0.896551724137931,0.06896551724137931,-3.6777862677142155,0.5517241379310345,0.3793103448275862,3.2103351756029657,2023-08-12,2023-08-25,20
624512,Reese McGuire,2023,FF,Red Sox,L,0.845012953,0.06896551724137931,0.2413793103448276,0.06896551724137931,-4.5607173280692805,0.6896551724137931,0.2413793103448276,7.719307747020173,0.06896551724137931,8.607077897002219,0.6551724137931034,0.27586206896551724,-10.4185774443237,29,0.1724137931034483,0.8620689655172413,0.034482758620689655,-2.4640413312099563,0.6551724137931034,0.3103448275862069,3.124576792739494,2023-08-12,2023-08-25,20
642086,Dominic Smith,2023,FF,Nationals,L,0.734824302,0,0.13793103448275862,0.1724137931034483,-6.200197536852675,0.7241379310344828,0.10344827586206896,4.581334712245796,0.034482758620689655,12.028298454540026,0.6896551724137931,0.27586206896551724,-9.913955895704982,29,0.06896551724137931,0.896551724137931,0.06896551724137931,-2.312880002963149,0.7241379310344828,0.20689655172413793,2.727271797772706,2023-08-12,2023-08-25,20
673357,Luis Robert Jr.,2023,CU,White Sox,R,5.6251025,0.1724137931034483,0.13793103448275862,0,,0.5862068965517241,0.41379310344827586,11.605531737053056,0.41379310344827586,11.216431994212982,0.5517241379310345,0.034482758620689655,-7.446051762494516,29,0.41379310344827586,0.8275862068965517,0.3103448275862069,-2.865432129719966,0.5517241379310345,0.13793103448275862,2.47647329667565,2023-08-12,2023-08-25,20
602104,Ramón Urías,2023,FF,Orioles,R,1.224040503,0.06896551724137931,0.27586206896551724,0.06896551724137931,-9.357644635533259,0.8620689655172413,0.06896551724137931,6.154777281897967,0.034482758620689655,7.67693865399203,0.7586206896551724,0.20689655172413793,-9.158015921824521,29,0.20689655172413793,0.9655172413793104,0.1724137931034483,-2.656593790324037,0.6896551724137931,0.13793103448275862,3.0602046595111654,2023-08-12,2023-08-25,20
663728,Cal Raleigh,2023,CU,Mariners,S,2.008194371,0.13793103448275862,0.1724137931034483,0.20689655172413793,-5.580117634670407,0.6206896551724138,0.1724137931034483,8.043947261032697,0.4482758620689655,12.099687987749746,0.3448275862068966,0.20689655172413793,-11.653375284269927,29,0.5517241379310345,0.8620689655172413,0.4482758620689655,-3.9009973763579366,0.41379310344827586,0.13793103448275862,2.6744098320225933,2023-08-12,2023-08-25,20
542932,Jon Berti,2023,FF,Marlins,R,1.51701636,0.03571428571428571,0.14285714285714285,0.2857142857142857,-4.66234539923553,0.5714285714285714,0.14285714285714285,6.602208444393015,0,,0.75,0.25,-9.122526284721229,28,0.10714285714285714,0.8928571428571429,0,,0.5,0.5,3.107686221574824,2023-08-12,2023-08-25,20
624415,Cavan Biggio,2023,FF,Blue Jays,L,0.495528097,0,0.32142857142857145,0,,0.8571428571428571,0.14285714285714285,6.480481487219819,0,,0.8571428571428571,0.14285714285714285,-9.749662601959695,28,0.17857142857142858,0.8928571428571429,0.10714285714285714,-2.6131240465892116,0.5357142857142857,0.35714285714285715,2.7653116231117196,2023-08-12,2023-08-25,20
671732,Lawrence Butler,2023,CU,Athletics,L,3.927747639,0.07142857142857142,0.17857142857142858,0,,0.6428571428571429,0.35714285714285715,9.509653607862411,0.5,14.614877623738339,0.42857142857142855,0.07142857142857142,-12.275906502776873,28,0.32142857142857145,0.9285714285714286,0.10714285714285714,-4.98691671635936,0.6785714285714286,0.21428571428571427,2.610995305770603,2023-08-12,2023-08-25,20
671732,Lawrence Butler,2023,FF,Athletics,L,1.278641178,0,0.39285714285714285,0.07142857142857142,-9.350437507032503,0.6785714285714286,0.25,6.697701863920913,0.03571428571428571,8.612449374862209,0.7142857142857143,0.25,-13.593226748722893,28,0.07142857142857142,0.8214285714285714,0.03571428571428571,-3.506444162884805,0.6785714285714286,0.2857142857142857,2.5819107683722313,2023-08-12,2023-08-25,20
660670,Ronald Acuña Jr.,2023,CU,Braves,R,0.396343296,0,0.10714285714285714,0,,0.75,0.25,6.048921929848519,0.35714285714285715,10.341962383530307,0.5357142857142857,0.10714285714285714,-7.902659107358905,28,0.14285714285714285,0.9285714285714286,0.10714285714285714,-2.5349250647048533,0.75,0.14285714285714285,2.4799070861030783,2023-08-12,2023-08-25,20
669261,Jack Suwinski,2023,FF,Pirates,L,1.288532168,0.03571428571428571,0.07142857142857142,0.14285714285714285,-4.641275980178823,0.75,0.10714285714285714,8.348602829493426,0.03571428571428571,7.2899943124422,0.7142857142857143,0.25,-11.17483972388826,28,0.39285714285714285,0.9285714285714286,0.03571428571428571,-4.825252557226803,0.21428571428571427,0.75,3.2379535195144795,2023-08-12,2023-08-25,20
666397,Edouard Julien,2023,FF,Twins,L,2.09296937,0.10714285714285714,0.35714285714285715,0.03571428571428571,-6.405871822500362,0.6785714285714286,0.2857142857142857,8.483695394259309,0.03571428571428571,8.224674391558734,0.6785714285714286,0.2857142857142857,-10.063355161123264,28,0.17857142857142858,0.8571428571428571,0.10714285714285714,-3.500031492781617,0.6428571428571429,0.25,3.5341851728081037,2023-08-12,2023-08-25,20
518595,Travis d'Arnaud,2023,FF,Braves,R,0.844515326,0.07142857142857142,0.17857142857142858,0.07142857142857142,-6.483471846905511,0.5,0.42857142857142855,7.1635888966269565,0.03571428571428571,12.901437296976006,0.6785714285714286,0.2857142857142857,-10.218165664210995,28,0.25,0.8928571428571429,0.03571428571428571,-2.3364605135733214,0.75,0.21428571428571427,3.51507421013674,2023-08-12,2023-08-25,20
668804,Bryan Reynolds,2023,CU,Pirates,S,5.121465493,0.14285714285714285,0.10714285714285714,0.25,-8.058548068558478,0.5,0.25,9.238150548840908,0.39285714285714285,12.522449461761191,0.5357142857142857,0.07142857142857142,-10.598134044514957,28,0.6428571428571429,0.7857142857142857,0.6785714285714286,-6.169494849196158,0.32142857142857145,0,,2023-08-12,2023-08-25,20
621020,Dansby Swanson,2023,CU,Cubs,R,4.343836155,0.14285714285714285,0.21428571428571427,0,,0.6071428571428571,0.39285714285714285,10.765668266274645,0.4642857142857143,13.564790171965004,0.5357142857142857,0,,28,0.42857142857142855,0.9642857142857143,0.2857142857142857,-3.6057827930998063,0.6071428571428571,0.10714285714285714,2.6363276879420794,2023-08-12,2023-08-25,20
592696,Eddie Rosario,2023,CH,Braves,L,3.250061364,0.07142857142857142,0.32142857142857145,0.03571428571428571,-7.102887718387237,0.8214285714285714,0.14285714285714285,7.937796817564498,0.21428571428571427,11.60587248953204,0.7142857142857143,0.07142857142857142,-9.520028283081604,28,0.21428571428571427,0.8571428571428571,0.2857142857142857,-3.4003223372406874,0.6785714285714286,0.03571428571428571,2.078455060972962,2023-08-12,2023-08-25,20
660620,Jonathan Araúz,2023,FF,Mets,S,0.617108647,0.07142857142857142,0.2857142857142857,0.14285714285714285,-7.410486129634285,0.7142857142857143,0.14285714285714285,5.289078386981431,0.03571428571428571,8.69124890931323,0.6428571428571429,0.32142857142857145,-10.58548862031396,28,0.25,0.9642857142857143,0.03571428571428571,-3.118905605258959,0.6785714285714286,0.2857142857142857,2.9953187127405894,2023-08-12,2023-08-25,20
664056,Harrison Bader,2023,CU,Yankees,R,5.403535722,0.37037037037037035,0.1111111111111111,0.037037037037037035,-7.252376180329598,0.2962962962962963,0.6666666666666666,10.512791016839927,0.6666666666666666,14.488893569676996,0.3333333333333333,0,,27,0.5555555555555556,0.8888888888888888,0.37037037037037035,-3.527268128509477,0.5925925925925926,0.037037037037037035,3.1873547017692188,2023-08-12,2023-08-25,20
621466,DJ Stewart,2023,CU,Mets,L,0.71978736,0,0.2222222222222222,0.14814814814814814,-5.375245232189548,0.8518518518518519,0,,0.3333333333333333,10.325984929893671,0.5555555555555556,0.1111111111111111,-10.249079799718267,27,0.25925925925925924,0.9629629629629629,0.07407407407407407,-2.3945542993983278,0.6296296296296297,0.2962962962962963,3.278860740244261,2023-08-12,2023-08-25,20
669394,Jake Burger,2023,CH,Marlins,R,3.583260834,0.18518518518518517,0.18518518518518517,0.07407407407407407,-5.420375960356688,0.48148148148148145,0.4444444444444444,10.744733485435857,0.5925925925925926,12.54600995303376,0.4074074074074074,0,,27,0.48148148148148145,0.8888888888888888,0.37037037037037035,-3.419408736095864,0.5555555555555556,0.07407407407407407,2.7130711763318507,2023-08-12,2023-08-25,20
663656,Kyle Tucker,2023,CU,Astros,L,5.001405751,0.037037037037037035,0.2222222222222222,0.07407407407407407,-8.731282528154235,0.5555555555555556,0.37037037037037035,10.273335506272902,0.5185185185185185,13.94600525429549,0.37037037037037035,0.1111111111111111,-10.47390194115692,27,0.3333333333333333,0.8518518518518519,0.1111111111111111,-5.990729580487769,0.8148148148148148,0.07407407407407407,2.4676068908170534,2023-08-12,2023-08-25,20
670097,Zack Short,2023,FF,Tigers,R,1.062983753,0,0.18518518518518517,0.07407407407407407,-5.652050048094329,0.8518518518518519,0.07407407407407407,6.6790792577423534,0,,0.8518518518518519,0.14814814814814814,-9.229597754777238,27,0.4074074074074074,0.9629629629629629,0.07407407407407407,-3.535035830801779,0.4444444444444444,0.48148148148148145,3.1672988417850667,2023-08-12,2023-08-25,20
691026,Masyn Winn,2023,FF,Cardinals,R,0.373345771,0.07407407407407407,0.2222222222222222,0.1111111111111111,-7.739409721284155,0.6666666666666666,0.2222222222222222,5.063473632118315,0,,0.5185185185185185,0.48148148148148145,-9.583927120042572,27,0.2222222222222222,0.9259259259259259,0,,0.7777777777777778,0.2222222222222222,2.714432603286524,2023-08-12,2023-08-25,20
621035,Chris Taylor,2023,FF,Dodgers,R,0.854722781,0.037037037037037035,0.18518518518518517,0.18518518518518517,-6.338670943515359,0.6666666666666666,0.14814814814814814,6.545291632251314,0.037037037037037035,10.112398804119753,0.8518518518518519,0.1111111111111111,-7.683607999550742,27,0.2222222222222222,0.9259259259259259,0.037037037037037035,-2.23990330503567,0.7407407407407407,0.2222222222222222,3.484116219150513,2023-08-12,2023-08-25,20
649557,Aledmys Díaz,2023,FF,Athletics,R,1.220515859,0.037037037037037035,0.2222222222222222,0.14814814814814814,-6.620161369128228,0.7407407407407407,0.1111111111111111,7.415828760800662,0.037037037037037035,9.097230270226378,0.6666666666666666,0.2962962962962963,-11.470031644006825,27,0.25925925925925924,0.9259259259259259,0.07407407407407407,-4.5677270338094775,0.6296296296296297,0.2962962962962963,2.9574524698529454,2023-08-12,2023-08-25,20
664023,Ian Happ,2023,CH,Cubs,S,4.971164296,0.14814814814814814,0.18518518518518517,0,,0.4444444444444444,0.5555555555555556,8.749524530613737,0.2962962962962963,13.221947645825775,0.5925925925925926,0.1111111111111111,-11.668344089336076,27,0.2222222222222222,0.8518518518518519,0.1111111111111111,-2.910380561445025,0.7037037037037037,0.18518518518518517,2.8627039923362094,2023-08-12,2023-08-25,20
592626,Joc Pederson,2023,FF,Giants,L,1.010640934,0.07407407407407407,0.18518518518518517,0.07407407407407407,-5.87912219376703,0.7037037037037037,0.2222222222222222,8.225538010935587,0.07407407407407407,9.241110693940211,0.6296296296296297,0.2962962962962963,-11.735710646895937,27,0.18518518518518517,0.9629629629629629,0,,0.5185185185185185,0.48148148148148145,3.207489457661772,2023-08-12,2023-08-25,20
462101,Elvis Andrus,2023,CU,White Sox,R,3.403869086,0,0.18518518518518517,0.037037037037037035,-4.28029745666888,0.5185185185185185,0.4444444444444444,8.204804448935352,0.48148148148148145,14.067556750940334,0.4444444444444444,0.07407407407407407,-14.605833297410571,27,0.18518518518518517,0.8518518518518519,0.14814814814814814,-2.6111058955501285,0.8148148148148148,0.037037037037037035,2.142858633040642,2023-08-12,2023-08-25,20
592450,Aaron Judge,2023,CU,Yankees,R,3.632517527,0.1111111111111111,0.1111111111111111,0.07407407407407407,-4.709471560317642,0.5185185185185185,0.4074074074074074,12.029860940510114,0.6296296296296297,14.746302089732142,0.3333333333333333,0.037037037037037035,-10.128015533384568,27,0.48148148148148145,0.9259259259259259,0.07407407407407407,-3.65322772139036,0.8148148148148148,0.1111111111111111,3.0602323480116094,2023-08-12,2023-08-25,20
663728,Cal Raleigh,2023,CH,Mariners,S,4.834518446,0.1111111111111111,0.14814814814814814,0.037037037037037035,-5.774053641859986,0.5185185185185185,0.4444444444444444,8.254346825333489,0.2962962962962963,11.763436684655712,0.6666666666666666,0.037037037037037035,-7.268294848187854,27,0.25925925925925924,1,0.2222222222222222,-3.3924411928906193,0.7407407407407407,0.037037037037037035,3.557880482676884,2023-08-12,2023-08-25,20
571912,Luke Maile,2023,FF,Reds,R,0.649946003,0.037037037037037035,0.25925925925925924,0.14814814814814814,-4.525361384357156,0.8518518518518519,0,,0,,0.8148148148148148,0.18518518518518517,-9.219812397680942,27,0.2222222222222222,0.9259259259259259,0.037037037037037035,-3.0535048679384285,0.4074074074074074,0.5555555555555556,2.9504506119533405,2023-08-12,2023-08-25,20
650859,Luis Rengifo,2023,CU,Angels,S,6.458099691,0.18518518518518517,0.25925925925925924,0.18518518518518517,-4.644732761848734,0.5925925925925926,0.2222222222222222,9.280653072287128,0.4444444444444444,13.364402290651968,0.48148148148148145,0.07407407407407407,-8.19871458352905,27,0.2962962962962963,0.9259259259259259,0.25925925925925924,-5.828077173305499,0.7037037037037037,0.037037037037037035,3.780315485948935,2023-08-12,2023-08-25,20
666163,Ben Rortvedt,2023,FF,Yankees,L,0.755950554,0.037037037037037035,0.37037037037037035,0.1111111111111111,-6.307524026025789,0.7037037037037037,0.18518518518518517,5.32800536933382,0,,0.7037037037037037,0.2962962962962963,-8.734569579363056,27,0.14814814814814814,0.9259259259259259,0,,0.6666666666666666,0.3333333333333333,3.007017410224695,2023-08-12,2023-08-25,20
673548,Seiya Suzuki,2023,CU,Cubs,R,2.727570665,0.07407407407407407,0.25925925925925924,0.037037037037037035,-4.520579702620612,0.5925925925925926,0.37037037037037035,7.089298534436123,0.37037037037037035,12.29251242349684,0.5185185185185185,0.1111111111111111,-15.072710537054535,27,0.18518518518518517,0.8518518518518519,0.1111111111111111,-2.2861723184199843,0.7037037037037037,0.18518518518518517,2.6705095300595576,2023-08-12,2023-08-25,20
650907,René Pinto,2023,FF,Rays,R,1.16598982,0.1111111111111111,0.25925925925925924,0,,0.7037037037037037,0.2962962962962963,7.424164357808787,0,,0.7407407407407407,0.25925925925925924,-11.921730484067464,27,0.48148148148148145,0.9629629629629629,0,,0.3333333333333333,0.6666666666666666,3.3424893556977633,2023-08-12,2023-08-25,20
596142,Gary Sánchez,2023,FF,Padres,R,0.819345373,0,0.3333333333333333,0.25925925925925924,-5.266191638689803,0.6666666666666666,0.07407407407407407,7.385755634426811,0,,0.8148148148148148,0.18518518518518517,-9.720783409075137,27,0.25925925925925924,0.9629629629629629,0.1111111111111111,-2.548241981583432,0.5185185185185185,0.37037037037037035,3.1620208821257725,2023-08-12,2023-08-25,20
502054,Tommy Pham,2023,CU,Diamondbacks,R,11.649911865,0.2222222222222222,0.07407407407407407,0.037037037037037035,-5.064282592852532,0.48148148148148145,0.48148148148148145,13.406097519467401,0.7037037037037037,15.673581774365452,0.2962962962962963,0,,27,0.2962962962962963,0.7777777777777778,0.25925925925925924,-4.816649084996257,0.5185185185185185,0.2222222222222222,2.7620493158692576,2023-08-12,2023-08-25,20
545341,Randal Grichuk,2023,CU,Angels,R,4.464081189,0.1111111111111111,0.25925925925925924,0,,0.6666666666666666,0.3333333333333333,12.150973139219778,0.25925925925925924,15.806659042271528,0.7037037037037037,0.037037037037037035,-21.476768867503935,27,0.2962962962962963,0.8888888888888888,0.14814814814814814,-3.104636049261884,0.7777777777777778,0.07407407407407407,3.2253309655038196,2023-08-12,2023-08-25,20
543228,Yan Gomes,2023,FF,Cubs,R,2.340427362,0.037037037037037035,0.2962962962962963,0,,0.7037037037037037,0.2962962962962963,6.449296104767336,0.037037037037037035,7.907859331375692,0.6666666666666666,0.2962962962962963,-11.047729401618701,27,0.1111111111111111,0.9259259259259259,0.037037037037037035,-2.072208020163844,0.5185185185185185,0.4444444444444444,3.439559305798926,2023-08-12,2023-08-25,20
665923,Esteury Ruiz,2023,FF,Athletics,R,1.035314498,0.037037037037037035,0.18518518518518517,0.1111111111111111,-5.628531329959409,0.8518518518518519,0.037037037037037035,10.886284384596454,0.037037037037037035,11.862398541045653,0.7407407407407407,0.2222222222222222,-10.573832963553887,27,0.25925925925925924,0.9629629629629629,0.07407407407407407,-3.250167728653355,0.5925925925925926,0.3333333333333333,3.011351133042421,2023-08-12,2023-08-25,20
